,x,y
775,-104.30860835878994,20.72921405694155
776,-104.22575808037976,20.733311040001432
777,-104.33265675352075,20.7314260468356
778,-104.33092899240583,20.73191208053938
779,-104.30860004783969,20.729261572763715
780,-103.95169994466018,20.737711650611395
781,-104.30870790377895,20.729231938656966
782,-103.95200687504301,20.737717770895188
783,-103.95077505240728,20.737717056711407
784,-103.95242159922715,20.737694257072235
785,-104.32306694222162,20.731663897155457
786,-104.32389651486578,20.731616869509548
787,-104.32224568052766,20.731663408979202
788,-104.30829518354355,20.729243573524386
789,-104.30870582215778,20.729243808572207
790,-104.24764110751305,20.72969476590803
791,-104.33041880880259,20.731893963776134
792,-104.25798601912842,20.732777689362113
793,-104.30870582215778,20.729243808572207
794,-104.32547045349611,20.732009824274016
795,-103.92571065566065,20.731845977858313
796,-103.22143259237788,20.682751963223314
797,-103.87443165772339,20.77623263542942
798,-103.06158061435254,20.64659900389496
799,-103.00999342773903,20.729639882240527
800,-102.97203014106701,20.720845477407572
801,-102.97182382755277,20.72085130840173
802,-103.00743098313391,20.729614677881283
803,-103.01153326817165,20.72964075010943
804,-103.00702826710778,20.729566936051594
806,-103.05133997021004,20.729805744643354
807,-103.29985541788042,20.734306286740804
808,-103.39464840750742,20.733493238228203
809,-103.41608312489687,20.731497926269014
810,-103.29319777196338,20.730857556546212
811,-103.30182259650014,20.735732873362775
813,-101.29266219808295,20.73124730200382
814,-101.46528130251986,20.75916706030598
815,-104.07445452828695,20.71389303390758
816,-104.07562811213306,20.713638287265123
817,-103.9756714126142,20.71392432238942
818,-103.37130485902927,20.735051713801766
819,-103.43466375323302,20.631868032268315
820,-103.57700945246907,20.63451376676504
821,-103.50255975828411,20.637603343880677
822,-103.38481256101224,20.63790253264296
823,-103.43546649781916,20.63156624893964
824,-103.39635395430675,20.639107686131727
825,-103.53301942197724,20.635471686101496
826,-103.47395851627121,20.63024321896586
827,-103.36342551896165,20.624807349244207
828,-103.47302956951735,20.630424467961024
829,-103.39769855731394,20.690107097891968
830,-103.35260748902762,20.681772401406214
831,-104.18521734278873,20.713768322955
832,-104.18479990006945,20.713959570523098
833,-104.18533596412708,20.71393594821653
834,-103.27539722339765,20.66327242884072
835,-103.30505089579701,20.66695602605583
836,-103.4435292691025,20.709600138484284
837,-103.44799894474424,20.709732642176345
838,-103.43540265107993,20.710122098344314
839,-103.43985613978681,20.710350329783886
840,-103.44718308905158,20.70966378220347
841,-103.43856054808431,20.710322232528313
842,-103.44406002036578,20.70960728032209
843,-103.71410965274221,20.69316111950369
844,-103.56077055475488,20.74349268806632
845,-103.56271592295566,20.740800179052112
846,-103.55404353182145,20.74063232778306
847,-103.56450861822385,20.74342544630733
848,-103.56217751319059,20.740768411434328
849,-103.57545221341167,20.74603558009863
850,-103.55311752108554,20.740622537137057
851,-103.58032516432104,20.748038892724225
852,-103.56226200526227,20.74078881539373
853,-103.54764994110468,20.748464202726044
854,-103.55531589946675,20.74062750930262
855,-103.5626809703612,20.74077054494537
856,-103.56142093709813,20.743477337635188
857,-103.5546282188216,20.740627111529378
858,-103.49589011974354,20.74613599976237
859,-103.56319037724012,20.740784720137366
860,-103.5525483685718,20.74063053780346
861,-103.35430062377229,20.716615511519674
862,-103.42515102405554,20.71140289203173
863,-103.4360129699827,20.71017354669743
864,-103.42379191183802,20.711493747056988
865,-103.4392977371377,20.710331607320473
866,-103.4356811533526,20.710149065562263
867,-103.44761064472151,20.709703315439835
868,-103.44268383574767,20.709606087002356
869,-103.44746151365182,20.709733772213973
870,-103.43588202979659,20.710096423889418
871,-103.4246757309088,20.711375554161442
872,-102.74483899165655,20.6657176223399
873,-102.43506152582931,20.627455976637258
874,-103.30150044232062,20.665652586414357
876,-103.59053859204332,20.69823022421293
877,-103.31257235236632,20.695421954144155
878,-103.95895748583958,20.712596934990547
879,-103.93488036784335,20.713762916854993
880,-103.96145589729166,20.712719874044122
881,-103.94144356408293,20.71327390889218
882,-103.93452285717271,20.713748823025703
883,-103.96079547967018,20.712722956786777
884,-103.9593150120447,20.712611028819836
885,-103.95794900251522,20.71531474780731
886,-103.94058281372449,20.713308117391243
887,-103.94125673081467,20.713313713337577
888,-103.93490645024606,20.713742106082044
889,-103.9440543675443,20.713397345162317
890,-103.94473322460117,20.713374310475317
891,-103.94342588882692,20.713389163689897
892,-103.93454138981502,20.7137718305918
893,-103.94186810606249,20.713290642489373
894,-103.94426398990416,20.71335581401943
895,-103.95867688641124,20.71261521447921
896,-103.93442474135645,20.713730760504262
897,-103.95906874383138,20.712625854913508
898,-103.49961311476066,20.70553085490673
899,-103.14179580889902,20.729908532865963
900,-103.1669737627414,20.7299956723275
901,-103.14222648700073,20.73002329948742
902,-104.14572505875562,20.72168029496503
903,-103.27514533170023,20.689122157095756
904,-103.26149960580534,20.689590824381273
905,-103.82849688041024,20.733412824750623
906,-103.4743183726493,20.678025856575097
909,-102.79083746036405,20.769581577484864
910,-102.7907675707096,20.769621788743798
911,-102.82100355333267,20.601313315508246
912,-102.98845445841117,20.630546765153234
913,-102.98561334065401,20.630501220116688
914,-102.98711431380158,20.630611936683295
915,-102.98560106840975,20.630575377705966
916,-102.77906464982523,20.62947963898045
917,-102.98789023032964,20.630513487805178
918,-102.98651531953944,20.630501726373545
919,-102.98745253064007,20.630576417340585
920,-102.74463019262448,20.62927101595379
921,-102.8596542720981,20.629933724260418
922,-102.98493508944212,20.630583242767855
923,-102.98792362947547,20.630598656481094
924,-104.59767858722711,20.763773175038747
925,-104.40620271342333,20.771911624669944
926,-104.48424056328321,20.767197306574257
927,-104.40044350452878,20.772228894034267
928,-104.52258947804633,20.76592462203686
929,-103.04344316937966,20.60586591165897
930,-103.03448401162599,20.604984708316973
931,-103.04433851503939,20.60590292265135
932,-102.80201980507375,20.639439392856783
933,-103.66438792493132,20.758856471724116
934,-103.25427762306538,20.65563228060179
935,-103.26581023937503,20.652416699770523
936,-103.66723590893146,20.7643236299276
937,-102.91721864751966,20.63934195649238
938,-102.57750299517416,20.64061342962944
939,-102.86406894012337,20.641377109058162
940,-102.58129166999991,20.64170005573153
941,-102.71288369867918,20.639442059745583
942,-102.58957024636871,20.643993571060186
943,-102.72276627290952,20.636329438902646
944,-102.83181547821353,20.635274137443588
945,-102.71543370016067,20.64038202504421
946,-102.82693693488903,20.63534442578403
947,-102.71393681258304,20.63989106437638
949,-102.90554851993613,20.764608082999214
950,-102.86459625826515,20.75414394360803
951,-102.94297875624092,20.75070742686012
952,-102.94171626852898,20.750717136143418
953,-103.51167718138548,20.674979907952185
954,-104.57365105531156,20.726437473127852
955,-104.57582198425524,20.726386657595818
956,-104.52436250665467,20.74592928423923
957,-104.42315691209951,20.745743876705596
958,-103.08684031066251,20.650459510760744
959,-102.93828640927075,20.76296189842515
960,-102.92240816019346,20.75689617285078
961,-102.93706429568903,20.76300028354328
962,-102.87346124596209,20.75594647114795
963,-102.93890721395184,20.76288409759456
964,-102.93592788586895,20.762929308139967
965,-102.93742144906646,20.762883256846568
966,-102.9371582948664,20.762942696825778
967,-102.93777137890773,20.76291129986033
968,-102.86479786483001,20.7541162170048
969,-102.93779005136041,20.763002154885594
970,-102.93877513974823,20.762967539572983
972,-102.92776886290768,20.757865853618863
973,-102.89172419405081,20.75935394140868
974,-102.82607792439308,20.746249536902887
975,-102.93843325677092,20.762992752972533
976,-103.0337610210932,20.75877940315791
977,-102.89302138580541,20.759473851961417
978,-102.93820856595926,20.763023887769247
979,-103.03150239997362,20.75885627283749
980,-103.03351938215683,20.758912123817193
981,-103.03555851651768,20.758835118533103
982,-102.93911866938106,20.763034166591506
983,-102.78717632367187,20.763703067504334
984,-103.03356454090887,20.758843761060877
985,-102.93962517131102,20.76303444684084
986,-102.93881183220516,20.763051578211275
987,-102.93938426249551,20.763061667187213
988,-103.03268786770184,20.75883545302424
989,-102.93885453650834,20.762997869782907
990,-102.93980813649216,20.763051162357424
991,-103.03248119689441,20.758859762393683
992,-102.93787884648484,20.762975829529022
993,-102.93850370566688,20.76297520574825
994,-103.034320915053,20.758864707438345
995,-102.93935746550643,20.76301964786807
996,-104.15804236857817,20.753613467784437
997,-104.15834936109894,20.75359605616467
998,-104.17559037299804,20.755247547395435
999,-104.32915305884852,20.732622024418838
1000,-102.83095924839064,20.65281545840825
1001,-102.8498222004831,20.650010524210547
1002,-102.73163707050439,20.651174914982015
1003,-102.65195845265359,20.6493095302291
1005,-103.59309507140566,20.738582331043006
1006,-103.64001187681278,20.74046118584444
1007,-103.82604226067541,20.73986726518828
1008,-103.53930938213504,20.739855946731403
1009,-103.82765154026234,20.739831103984198
1010,-103.5272011664998,20.736896631313172
1011,-103.49153790035366,20.73859808828768
1012,-103.49199153842632,20.738601442239357
1013,-103.49111098159769,20.738594752416606
1014,-103.49158712914115,20.738622849672176
1015,-103.49162250116676,20.73857186237442
1016,-103.59185613397514,20.740366931665996
1017,-103.49439640120113,20.738757396472266
1018,-103.48938391953467,20.73869577778051
1019,-103.49192236335826,20.73885181337613
1020,-103.49479635208868,20.738762260154218
1021,-103.49234744904486,20.738865970487527
1022,-103.48975739965735,20.738699086530687
1023,-103.48901068796377,20.738690932179164
1024,-103.49175813276774,20.738874902304936
1025,-103.49402160064712,20.73876181717947
1026,-103.52857568892784,20.736983978701634
1027,-103.49154691035581,20.738860094291866
1028,-103.53031606404572,20.737119465693034
1029,-103.53025869518736,20.73714261790395
1030,-103.48927337612925,20.73871735697905
1031,-103.4942850810714,20.73878361334523
1032,-103.53817488305678,20.740243269388333
1033,-103.64180230404594,20.74045913369611
1034,-103.64155765141919,20.74048372331488
1035,-103.59146912331478,20.738559757411352
1036,-103.18022160383545,20.618894901973647
1037,-103.18237207386053,20.618826503056123
1039,-102.58220972707878,20.701622588130654
1040,-102.57896250677746,20.701870093492
1041,-102.58059036561015,20.70172025954288
1042,-102.58401149448703,20.701635181269978
1043,-102.58056954939833,20.701847791069387
1044,-102.5795760257844,20.701795068033828
1045,-102.58159903534836,20.701680229089966
1046,-102.5801838747038,20.701754820613683
1047,-102.58109565585018,20.70169444948347
1048,-103.21730810855907,20.75067512586457
1049,-103.29050437163767,20.747624611889645
1050,-103.29242429434969,20.747527166484947
1051,-103.29141376047309,20.74757875948287
1052,-103.21397855547967,20.750964487819648
1053,-103.21349616307263,20.75085408766358
1054,-103.21423481236778,20.750929854426435
1055,-103.21395326533576,20.750816669857656
1056,-103.2907864468422,20.747585648192246
1057,-103.28960189564869,20.747480636055588
1058,-103.28929550897287,20.7475152423279
1059,-103.28998064196225,20.74761126840534
1060,-103.29005707163549,20.747454816955877
1061,-103.28900035373076,20.74748319446078
1062,-103.21370575436352,20.75094838704353
1063,-103.2910660675979,20.747561167057086
1064,-103.28997682047859,20.747485201407606
1065,-103.28333820430743,20.761775431238583
1066,-103.21392287988031,20.750848536918753
1067,-103.29100768899791,20.747610400536445
1068,-103.28968093511561,20.74745750192528
1069,-103.21433013197648,20.75095889187331
1070,-103.21350079234959,20.750826559946972
1071,-103.21405708230856,20.75094424658566
1072,-103.21344218073232,20.750877239874495
1073,-103.21382439123637,20.750987576748454
1074,-103.21710240088979,20.75070689348236
1075,-103.21683155711894,20.750679203040335
1076,-103.21755586808307,20.750691208560088
1078,-102.92091846508305,20.70321421448806
1080,-103.26166855887972,20.74871233186816
1081,-103.26305929931159,20.7487826744504
1083,-103.26172229266827,20.748690626105407
1084,-103.26265543373347,20.7488012884302
1085,-103.29113633008,20.747590195463662
1086,-103.28937429988804,20.747493554645747
1087,-103.29023327931502,20.747598367895783
1088,-103.2902540178544,20.747475211874974
1089,-103.26209356689388,20.748716924341075
1090,-103.28972320445318,20.747503896750118
1091,-104.37287802439842,20.739604897572057
1092,-103.54469324676852,20.755471692618947
1093,-103.5409383128473,20.755460835217416
1094,-103.12090405287917,20.636532465982967
1095,-103.07705178221298,20.63206158511317
1096,-103.14955713347325,20.633878929706466
1097,-103.15156874072416,20.633990993277916
1098,-103.26054238628619,20.63861374216456
1099,-103.04571163936365,20.630942811700653
1100,-102.98842954109493,20.63049959286251
1101,-102.98608847845588,20.630503181862014
1102,-102.98570656310707,20.63059595343109
1103,-103.07330239410342,20.639023611332235
1104,-102.9858263495319,20.630553608661103
1105,-103.07320968428843,20.639072501280157
1106,-103.24507320684,20.685065728826252
1107,-103.33496444461979,20.61695107452877
1108,-103.20984080520942,20.621490923855056
1109,-103.23729850707294,20.623870439567323
1110,-103.31879430254254,20.622954819799343
1111,-103.28989125652735,20.617081553193405
1112,-103.73365079390864,20.734939406142185
1113,-103.73164738886656,20.734975386540253
1114,-103.03004818563019,20.624869682119744
1115,-103.04550718998777,20.655862573229985
1116,-103.05007546301486,20.659539164211804
1117,-103.04556365784595,20.65915111833079
1118,-103.27154335033237,20.678211969252214
1120,-103.33077988894195,20.658645783584337
1121,-103.3620408059105,20.6579900634304
1122,-103.28854143393272,20.677494802172237
1123,-103.2864008593755,20.677424351106385
1124,-103.25075696473395,20.678332829036556
1125,-103.3110459181955,20.676674232129187
1126,-103.30211130493039,20.67704142203575
1127,-103.31205524038212,20.676713991373077
1128,-103.20998477882964,20.679128691936913
1129,-103.74547920237436,20.71002446309329
1130,-103.74506690157008,20.71005948521945
1131,-103.25014406710646,20.72480436082906
1132,-103.24870844754331,20.724885813941256
1133,-103.24923694630603,20.72476271216226
1134,-103.29682917564851,20.721090767895166
1135,-103.24732362575074,20.72481597761587
1136,-103.24930546892567,20.724808293360006
1137,-103.24726594620265,20.724857074824314
1138,-103.24976791505212,20.724776236452584
1139,-103.24671083686465,20.724836200769253
1140,-103.37068453591725,20.707900543811785
1141,-103.24855711057651,20.724728539824397
1142,-103.24621340707478,20.724774211425157
1143,-103.24814594378977,20.72475768575489
1144,-103.24620896421166,20.72480065430564
1145,-103.24870106866226,20.724778568850247
1146,-103.2478486758575,20.724713442521693
1147,-103.24681978021798,20.724792192583887
1148,-103.28682574311377,20.72214131415588
1149,-103.24565385487367,20.724779771210283
1150,-103.24878142856053,20.724753644740332
1151,-103.24770126911578,20.724835287698852
1152,-103.24812967918247,20.72485463394304
1153,-103.24953620265256,20.724795203004128
1154,-103.24835744582248,20.724707855615662
1155,-103.28813791011329,20.722039231076753
1156,-103.24825095691801,20.724737182352175
1157,-103.24656810600337,20.724778821978674
1158,-103.24668840506625,20.72481855410166
1159,-103.24910532260253,20.7247905472491
1160,-103.24891182503961,20.724733150377922
1161,-103.48933441112642,20.73867256228749
1162,-103.49229689982603,20.738848938560405
1163,-103.30772677322203,20.701701862530303
1164,-103.30856212469516,20.70181983845863
1165,-103.30819737495385,20.701763969398318
1166,-102.74034649585424,20.691493599819214
1167,-102.74036883444575,20.69135755232915
1168,-102.53059130061307,20.78241909422392
1169,-102.53274427169048,20.782319840759012
1170,-102.53194979145113,20.782686397844497
1171,-102.53325122412052,20.7824862365396
1172,-102.52982296491439,20.782217784800793
1173,-102.53197404078445,20.782130121001792
1174,-102.5276872681859,20.781803250837786
1175,-102.7102555121275,20.698894415128926
1176,-102.71110419218998,20.698811777737294
1177,-102.70995933160928,20.69886719478255
1178,-102.71123114001306,20.698852441011287
1179,-102.71021767011855,20.698921445628976
1180,-102.71160267832494,20.69882751690137
1181,-102.71096646343332,20.698836828411423
1182,-102.671357670752,20.695515837670253
1183,-102.70980457705548,20.698894162000492
1184,-102.71131813313706,20.69883122342479
1185,-102.71054291566087,20.69887331506634
1186,-102.71143931766566,20.69880520543845
1187,-102.71027775751205,20.698860604403105
1188,-102.7106232444902,20.69889267939113
1189,-102.71075204091716,20.698820284660556
1190,-102.71003616517915,20.698907821895336
1191,-102.5894369138717,20.703349656277958
1192,-102.71193289490292,20.69885089511981
1193,-102.7096956026332,20.698845787349732
1194,-103.26082693147409,20.68982241881282
1195,-103.27331631680279,20.68985270382124
1196,-103.27228695512866,20.690014470967704
1197,-103.26097092062876,20.68976065547625
1198,-103.27278767822968,20.68981761841298
1199,-103.17463212473962,20.720609534591233
1200,-103.1724933832518,20.72061604360797
1201,-103.37176419825843,20.707928785712173
1202,-103.31749294754557,20.706479363289823
1203,-103.40686733742744,20.712506667584858
1204,-103.3055784314216,20.701346388853867
1206,-103.33773298525634,20.70560287898496
1207,-103.31193007902498,20.702312444461246
1208,-103.32160871651752,20.70643725356767
1209,-103.30802922967275,20.701820308554282
1210,-103.3383475450739,20.705672796673056
1211,-103.30734484233872,20.70171846052298
1213,-104.35162634986254,20.735671489718847
1214,-103.4257753084616,20.690133314764925
1215,-103.51662805327878,20.691168130901865
1216,-102.8763428155219,20.658697394662862
1217,-102.3679948914741,20.788085898435146
1218,-103.52903467086381,20.761415202363814
1219,-103.5407566991665,20.754096852680018
1220,-103.05315334187964,20.73657967835939
1221,-103.49685047722893,20.705734089913978
1222,-103.49677794671182,20.705772267105186
1223,-103.04834656788245,20.72955585264254
1224,-103.83525222271244,20.713541248673966
1225,-103.29870193565974,20.630163637195977
1226,-103.26291731410565,20.6285111696127
1227,-103.22460453255799,20.636805645799214
1228,-103.15241756059703,20.633992900781433
1229,-102.79414950607722,20.658561473737016
1230,-102.79270215797682,20.65832174303455
1231,-102.79117943654825,20.65854070816557
1232,-102.79550391134535,20.65836152939934
1233,-102.79437679114814,20.65843496376453
1234,-102.79222945908933,20.658433770444795
1235,-102.80138587375164,20.658505767402126
1236,-102.78715602009811,20.658144236724006
1237,-102.78427794579775,20.658066182764994
1238,-102.80566716267647,20.658589390186567
1239,-102.79387339611547,20.658482470546396
1240,-102.793146584099,20.658381716391517
1241,-103.77893709962035,20.746795788051767
1242,-103.96567301325305,20.7166458326893
1243,-103.04284252846195,20.655864435532
1244,-103.17379748785287,20.720663649833142
1245,-103.17485007358418,20.720664246493012
1246,-103.05236661334902,20.72995575035819
1247,-103.05026633524959,20.72992590832452
1248,-103.05244089926313,20.73025312201997
1249,-103.05029541580818,20.73012295072557
1250,-103.05245217730027,20.728141370983636
1251,-103.05213946808848,20.73001831828156
1252,-103.05167038873634,20.72688711962002
1253,-103.08926560128697,20.72979927178783
1254,-103.04944296086549,20.726876904079866
1255,-103.051207818334,20.72687610853338
1256,-103.05016331053561,20.729986749550392
1257,-103.08902212928119,20.729774058388276
1258,-103.06441180557285,20.721212604032022
1259,-103.17392821055614,20.7206225255038
1260,-103.0519400829552,20.729914318658615
1261,-103.0506017869495,20.729956545904685
1262,-103.0504948941484,20.730040674945982
1263,-103.04982082171335,20.72813988837427
1264,-103.05222279507367,20.730075678991533
1265,-103.05011773235243,20.7300744947121
1266,-103.05913275211928,20.721306351953608
1267,-103.0586077330815,20.721112609262434
1268,-103.1743824078703,20.720683683140205
1269,-103.17444971879999,20.720651481587968
1271,-103.05249699429362,20.729916425048753
1272,-103.17461399599397,20.720687398703923
1273,-103.04855162310328,20.729997480387706
1274,-103.17411780896299,20.720645912762535
1275,-103.0475312714313,20.72994317529947
1276,-103.04918227664876,20.730054813976775
1277,-103.0525231077653,20.73004897394232
1278,-103.13168229899344,20.729782999245987
1279,-103.05191970170901,20.729982166117775
1280,-103.04802116699526,20.729967593152526
1281,-103.05199940915887,20.728541521827715
1282,-103.05253977626923,20.730109263709828
1283,-103.06409047472111,20.721322280964007
1284,-103.05959027381353,20.721389314796074
1285,-103.06391934681862,20.721387118002927
1286,-103.06014053639176,20.72145454960824
1287,-103.51663564964265,20.703993298589726
1289,-103.5035914501312,20.704977235912523
1290,-103.20539051660674,20.730199061019864
1291,-103.18566240236169,20.731033462723474
1292,-103.2035821004383,20.730415051891853
1293,-103.29186909180477,20.740809400159154
1294,-103.36228522551995,20.707554607652924
1295,-103.43908040967258,20.710311094877458
1296,-103.43574378840187,20.710198353283424
1297,-103.44789191213275,20.709766588506678
1298,-103.44379335537177,20.70962819053835
1299,-103.40315083582564,20.712786040007295
1300,-103.3966237728015,20.708875106342425
1301,-103.3595029368629,20.707444478705895
1302,-103.36241475206776,20.70756996712436
1303,-103.4024805382708,20.712843744248715
1304,-103.43607322825554,20.710125172046663
1305,-103.39229640858993,20.70868308130844
1306,-103.43984750261235,20.7103061769537
1307,-103.37262842834183,20.70795490314182
1308,-103.44310539510586,20.709633913048897
1309,-103.4420998788684,20.70964250133487
1310,-103.39174440614923,20.70866594993801
1311,-103.40636168989424,20.712547882317207
1312,-103.39720398586955,20.708881552077052
1313,-103.39660174489975,20.708849106436688
1314,-103.40282992440503,20.712808785404665
1315,-103.39289969037033,20.70870940666501
1316,-103.40652484860519,20.71252046308421
1317,-102.72255073191036,20.632673215719027
1318,-103.53860869912475,20.64917243406412
1319,-103.49076644222322,20.647438404885033
1320,-103.47580137239606,20.64683343698103
1322,-103.5581794645568,20.643643801813692
1323,-103.71731657658573,20.731733218183685
1324,-103.73078169854143,20.729177488923924
1325,-103.71263542998028,20.729270152009384
1326,-103.45867334281675,20.62981426572273
1328,-103.24806670237452,20.62538230334883
1329,-103.23626008879324,20.625956344383038
1330,-103.7153321236171,20.730881621827532
1331,-103.80457099063939,20.75344673751271
1332,-103.80297673290083,20.75353714956322
1333,-103.80386625312813,20.753494687269324
1334,-103.54358551361038,20.684128412335827
1335,-103.44192638972397,20.683683186550855
1336,-103.58229212545795,20.650907484797223
1337,-103.02843972937104,20.633333727232504
1338,-103.13302579905209,20.74469406270926
1339,-103.02493524244,20.741915933004094
1340,-103.14363092884963,20.740632056574032
1341,-103.14646532017416,20.7405520589503
1342,-102.87686336062758,20.6588314984882
1343,-103.55369868175725,20.73601697386265
1344,-103.71758959518469,20.73085805376277
1345,-103.90983037156566,20.749535044462547
1346,-102.66191506424623,20.69117446815288
1347,-103.1253601203108,20.704167423827684
1348,-103.13036778628647,20.70797585855959
1349,-103.12487536666183,20.703901883065807
1350,-103.12698802574694,20.703923480344944
1351,-103.12659703825807,20.704152823741538
1353,-103.44827053417043,20.70975723179512
1354,-103.44207763348383,20.709618499335654
1355,-103.4388244790087,20.710346126043913
1356,-103.43543081510383,20.71007891282634
1357,-103.44037126335674,20.710324049628817
1358,-103.3490238849572,20.706387224541817
1359,-103.34870738533074,20.70636553685967
1360,-103.53914056887103,20.72598220356845
1361,-103.52778290194752,20.728779263663956
1362,-102.3195459818086,20.798848304477907
1363,-103.56874802617328,20.727567357070324
1364,-103.61121797609923,20.733198895067268
1365,-103.60152872855245,20.729807706388677
1366,-103.60173707708441,20.729790005479277
1368,-103.60419898249339,20.73064673672641
1369,-103.51656311912552,20.73729966601328
1370,-103.51633063000165,20.737338729153986
1371,-103.77839513245789,20.755364474648843
1372,-103.74031564782739,20.75749811225394
1373,-102.71978167863575,20.730942616738517
1374,-102.66816374927362,20.719983077891698
1375,-102.7196719740926,20.730922963124097
1376,-102.71945473983439,20.730870574579683
1377,-102.71922459641797,20.73089657448542
1378,-102.66838746141265,20.719996276731187
1379,-102.71978919732717,20.730896890895952
1380,-102.7183148036859,20.730935266973788
1381,-102.71843093950642,20.730915730883282
1382,-102.6682809569737,20.71995701470386
1383,-102.7194439899698,20.73093589979486
1384,-103.50259887412092,20.730411869705893
1385,-102.83403768649693,20.746836171076428
1386,-102.89223543399912,20.759509253780216
1387,-102.6343469432532,20.71269192143337
1388,-102.89186032275536,20.759498061887555
1389,-102.63420882613437,20.712669456285333
1390,-102.89289592929302,20.71004118765018
1391,-102.8879277053784,20.70992549891802
1392,-102.63290382053309,20.712693828936885
1393,-102.61367486040591,20.708292431820734
1394,-102.81274722234845,20.706910242117072
1395,-102.71728780325371,20.730851445302722
1396,-102.71749018654288,20.73091951876941
1397,-102.6345071659462,20.712708374781226
1398,-102.63397422432034,20.712701901925698
1399,-102.63333244808258,20.712707723879554
1400,-102.88745732112938,20.709877223710567
1401,-102.88756003515363,20.709901994135365
1402,-102.63258085856026,20.712732024208698
1403,-102.89329939097452,20.710072042197567
1404,-102.7907667629163,20.711043540066157
1405,-102.63418628559457,20.712711285758157
1406,-102.63226249479543,20.712719494351486
1407,-102.8870830332134,20.709880098526295
1408,-102.88687045930112,20.709873806476782
1410,-102.63231034101364,20.71275350396392
1411,-102.88644225118276,20.709879736914253
1413,-103.74440345472377,20.718104593742602
1414,-103.74461915106781,20.718092362215327
1415,-103.31268000635725,20.69541329353578
1416,-102.69815242287277,20.621747379114417
1417,-104.50421921772536,20.715609877474428
1418,-103.67092941949335,20.715495174135082
1419,-103.30677017508233,20.700677587384355
1420,-103.30616299414582,20.700677243852915
1421,-103.35748127879928,20.731267362431783
1422,-103.29803331582944,20.7278815888935
1423,-103.27533040957152,20.726724593088267
1424,-103.44667938332917,20.73103739525442
1425,-103.36580661397223,20.731272117630123
1426,-103.36372190142819,20.73129099377865
1427,-103.36443260418223,20.731191044210565
1428,-103.28426542673327,20.7272314646859
1429,-103.29906387365901,20.727942384917867
1430,-103.35610725347479,20.731186289012232
1431,-103.31932126339112,20.729198344898375
1432,-103.30842669504247,20.727967797204037
1433,-103.30911035225567,20.728028394341777
1434,-103.24556766954296,20.730420828644203
1435,-103.35438972958643,20.73108495627809
1436,-103.35210010163195,20.728203450730742
1437,-103.24522078446105,20.73042062975758
1439,-103.28409535517588,20.727211295774325
1440,-103.25773017820828,20.741656991661955
1441,-103.36409586311994,20.731130645959446
1442,-103.29924407370157,20.72790234542465
1443,-103.2763744824043,20.726705120279867
1444,-103.27741516871902,20.726705707899438
1445,-103.35525018478963,20.731125592431177
1446,-103.34949837031064,20.728201968121375
1447,-103.36529813916248,20.731201576161254
1448,-103.35679595939607,20.731216790987876
1449,-103.3077345870687,20.727957364696657
1451,-103.3577490622763,20.731222350773006
1452,-103.35270123965321,20.72823892487195
1453,-103.41236378048406,20.731374001822626
1454,-103.30764195492613,20.72799243202432
1455,-103.25124956329856,20.72705713152102
1456,-103.24478800920367,20.73041536830239
1457,-103.29984861377537,20.727917750097582
1458,-103.24635070086582,20.730406219517754
1459,-103.34975262324998,20.72823723433566
1460,-103.30518963429529,20.727947149156506
1461,-103.37728504599323,20.730956846172322
1462,-103.30017634483552,20.727875432448506
1463,-103.00882919565375,20.67776486308463
1464,-102.98883436981123,20.68167211734699
1465,-102.94310253502876,20.682237669538544
1466,-102.9889231027977,20.681735300010825
1467,-102.98828398295711,20.681700503892195
1470,-104.32206975246888,20.731794592787313
1471,-103.96681562133324,20.718995325561874
1472,-103.90708559869334,20.721393645100264
1473,-103.96731747845176,20.71896118938522
1474,-103.96745932384731,20.719001436805364
1475,-103.96831661001528,20.72006933140374
1476,-103.96792234474975,20.720054758438494
1477,-102.93907301352547,20.76306586188689
1478,-102.6913314628999,20.72530169490911
1479,-102.69369977302816,20.725395560354613
1480,-102.6934282457399,20.725330081454317
1481,-102.69290670642707,20.725259024688295
1482,-102.6919692001712,20.725429072750497
1483,-102.69236528297164,20.725500066234414
1484,-104.16304214303474,20.734480520462377
1485,-104.18245472079148,20.734312316621583
1486,-104.0972869455582,20.73854450642353
1487,-104.14758104152149,20.740604519817122
1488,-104.16766941604128,20.7345649026321
1489,-104.18097852514978,20.736126008933265
1490,-104.18096359650833,20.73603164627121
1491,-104.17676125384351,20.734406950492666
1492,-104.17439247768067,20.734321176116584
1493,-104.18320447724442,20.736041129546983
1494,-104.20291805121018,20.744943782944357
1495,-104.16120904256736,20.734650921096314
1496,-104.17268843772655,20.734470784058175
1497,-104.23352961111159,20.743855050452133
1498,-104.00576595373836,20.73719614552629
1499,-104.16601479128848,20.73443055471863
1500,-104.068282024381,20.736245702518776
1501,-104.1690273787068,20.734421442095204
1502,-104.12320145154006,20.73750460059712
1503,-104.17370950398492,20.738515993314113
1504,-104.18497780100802,20.734142331841493
1505,-104.17555052704036,20.73442529326344
1506,-104.1537112294864,20.743677318134065
1507,-104.17639498172254,20.734258852281346
1508,-104.16913483074941,20.734524935461287
1509,-104.17003629699677,20.73439119324799
1510,-104.16979855721651,20.734135199043983
1511,-104.09655541105786,20.739958481825578
1512,-104.18397969472059,20.734290538536424
